Timestamp,exp_inlet,sim_outlet,exp_outlet,exp_heatgen
3:03 PM,48.27806483,24.35385862,47.91660498,-0.032475152
3:03 PM,48.23437708,24.35407701,47.85523122,-0.031696895
3:03 PM,48.20921315,24.34577844,47.82018608,-0.061051631
3:04 PM,48.18753609,24.34710518,47.76733168,-0.056355402
3:04 PM,48.15623398,24.33403094,47.73064973,-0.102605779
3:04 PM,48.12404447,24.32324922,47.6894473,-0.140746817
3:04 PM,48.10919418,24.33476066,47.65342979,-0.100019453
3:04 PM,48.08723512,24.32989965,47.61185247,-0.117215077
3:04 PM,48.05448716,24.32750774,47.58006491,-0.125674511
3:05 PM,48.02626393,24.31806431,47.54647619,-0.15908296
3:05 PM,48.00799181,24.31405931,47.52016968,-0.173251454
3:05 PM,48.00063207,24.31007025,47.48941148,-0.187364497
3:05 PM,47.96909499,24.32249514,47.45271693,-0.14340193
3:05 PM,47.90358713,24.32289287,47.40455103,-0.141989273
3:05 PM,47.86268812,24.31487132,47.35504249,-0.170368247
3:06 PM,47.83339841,24.28775351,47.29701732,-0.26631765
3:06 PM,47.81907557,24.30214676,47.28329842,-0.215388926
3:06 PM,47.76036503,24.32048677,47.24809179,-0.15049118
3:06 PM,47.65387798,24.30219676,47.20432735,-0.215203458
3:06 PM,46.99511925,24.43833156,46.5768119,0.266685422
3:06 PM,46.69751877,24.38502569,46.19683253,0.078061297
3:07 PM,46.27798927,24.29639,45.68877433,-0.235689742
3:07 PM,45.91029363,24.26968045,45.31591479,-0.330256433
3:07 PM,45.56639541,24.19693808,44.94175561,-0.587887451
3:07 PM,45.2848483,24.16012667,44.65004396,-0.718307109
3:07 PM,44.98693782,24.11475519,44.32687058,-0.879085866
3:07 PM,44.70688646,24.04060627,43.94932679,-1.141860457
3:08 PM,44.43251802,23.99820129,43.61611687,-1.292209685
3:08 PM,44.15732328,23.9535045,43.28272927,-1.450715083
3:08 PM,43.95110348,23.91514311,43.02801048,-1.586767353
3:08 PM,43.67548035,23.88830882,42.73443156,-1.682020334
3:08 PM,43.42469721,23.88236224,42.46650877,-1.703232265
3:08 PM,43.18255588,23.81309359,42.17128664,-1.948944474
3:09 PM,42.98006142,23.77963964,41.94029096,-2.067688406
3:09 PM,42.74034876,23.74614102,41.64974942,-2.186636273
3:09 PM,42.51578036,23.72375746,41.37578538,-2.266176408
3:09 PM,42.32195882,23.71243004,41.13819965,-2.306493828
3:09 PM,42.12259751,23.67253115,40.9157716,-2.448163154
3:09 PM,41.93285796,23.60946937,40.65147875,-2.672011738
3:10 PM,41.71339455,23.59040884,40.40013308,-2.739824509
3:10 PM,41.48213864,23.57446549,40.17478035,-2.796599468
3:10 PM,41.26777112,23.5090801,39.91462345,-3.028800122
3:10 PM,41.11605005,24.36274629,39.74258139,0
